"...1","codecommune","reg","dep","nom","educNoDiplomaPerK1968","educNoDiplomaPerK1975","educNoDiplomaPerK1982","educNoDiplomaPerK1990","educNoDiplomaPerK1999","educNoDiplomaPerK2009","educNoDiplomaPerK2020","educCEPPerK1968","educCEPPerK1975","educCEPPerK1982","educCEPPerK1990","educCEPPerK1999","educCEPPerK2009","educCEPPerK2020","educBEPCPerK1968","educBEPCPerK1975","educBEPCPerK1982","educBEPCPerK1990","educBEPCPerK1999","educBEPCPerK2009","educBEPCPerK2020","educCAPBEPPerK1968","educCAPBEPPerK1975","educCAPBEPPerK1982","educCAPBEPPerK1990","educCAPBEPPerK1999","educCAPBEPPerK2009","educCAPBEPPerK2020","educBACPerK1968","educBACPerK1975","educBACPerK1982","educBACPerK1990","educBACPerK1999","educBACPerK2009","educBACPerK2020","educSUPPerK1968","educSUPPerK1975","educSUPPerK1982","educSUPPerK1990","educSUPPerK1999","educSUPPerK2009","educSUPPerK2020",".audit_education_name_key","zrr_nom",".audit_zrr_name_key",".audit_name_matches_zrr",".audit_row_id",".audit_nonzero_coverage",".audit_observed_coverage",".audit_selected"
6659,"2B077",94,"2B","Castellare-Di-Casinca",0.601503759398496,0.379266750948167,0,0,0,0,0,0,0.101137800252844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252844500632111,0,0,0,0,0,"castellaredicasinca","Castellare-di-Casinca","castellaredicasinca",1,6660,3,28,FALSE
6660,"2B078",94,"2B","Castellare-Di-Mercurio",0,0,0,0,0,0,0,0,0.344827586206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"castellaredimercurio","Castellare-di-Mercurio","castellaredimercurio",1,6661,0,28,FALSE
6661,"2B079",94,"2B","Castello-Di-Rostino",0.570071258907363,0.108695652173913,0,0,0,0,0,0.285035629453682,0.326086956521739,0,0,0,0,0,0.0950118764845606,0.16304347826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543478260869565,0,0,0,0,0,0,0,0,0,0,0,0,"castellodirostino","Castello-di-Rostino","castellodirostino",1,6662,3,28,FALSE
6662,"2B080",94,"2B","Castifao",0.228571428571429,0.332225913621263,0,0,0,0,0,0.228571428571429,0.199335548172758,0,0,0,0,0,0,0.0664451827242525,0,0,0,0,0,0,0.0664451827242525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"castifao","Castifao","castifao",1,6663,3,28,FALSE
6663,"2B081",94,"2B","Castiglione",0.388349514563107,0.232558139534884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"castiglione","Castiglione","castiglione",1,6664,2,28,FALSE
6664,"2B082",94,"2B","Castineta",0,0,0,0,0,0,0,0,0.344827586206897,0,0,0,0,0,0,0.344827586206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"castineta","Castineta","castineta",1,6665,0,28,FALSE
6665,"2B083",94,"2B","Castirla",0.573770491803279,0.226415094339623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"castirla","Castirla","castirla",1,6666,2,28,FALSE
6666,"2B084",94,"2B","Cateri",0.413223140495868,0.40650406504065,0,0,0,0,0,0.0826446280991736,0.24390243902439,0,0,0,0,0,0,0.0813008130081301,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0813008130081301,0,0,0,0,0,0,0,0,0,0,0,0,"cateri","Cateri","cateri",1,6667,3,28,FALSE
6667,"2A085",94,"2A","Cauro",0.356687898089172,0.61493411420205,0,0,0,0,0,0.0764331210191083,0.0292825768667643,0,0,0,0,0,0.0509554140127389,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509554140127389,0,0,0,0,0,0,0,0,0,0,0,0,0,"cauro","Cauro","cauro",1,6668,3,28,FALSE
6668,"2B086",94,"2B","Centuri",0.118343195266272,0.383386581469648,0,0,0,0,0,0,0.0638977635782748,0,0,0,0,0,0,0,0,0,0,0,0,0.0591715976331361,0,0,0,0,0,0,0.0591715976331361,0.0638977635782748,0,0,0,0,0,0,0,0,0,0,0,0,"centuri","Centuri","centuri",1,6669,5,28,FALSE
6669,"2B087",94,"2B","Cervione",0.32555615843733,0.385852090032154,0,0,0,0,0,0.0759631036353771,0.0214362272240086,0,0,0,0,0,0.010851871947911,0.0643086816720257,0,0,0,0,0,0.021703743895822,0.0107181136120043,0,0,0,0,0,0.0434074877916441,0.0107181136120043,0,0,0,0,0,0.021703743895822,0,0,0,0,0,0,"cervione","Cervione","cervione",1,6670,7,28,FALSE
6670,"2B088",94,"2B","Chiatra",0.463576158940397,0.452830188679245,0,0,0,0,0,0.198675496688742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0754716981132075,0,0,0,0,0,0,0,0,0,0,0,0,"chiatra","Chiatra","chiatra",1,6671,3,28,FALSE
6671,"2A089",94,"2A","Ciamannacce",0.444444444444444,0.125,0,0,0,0,0,0.355555555555556,1.375,0,0,0,0,0,0.0888888888888889,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,"ciamannacce","Ciamannacce","ciamannacce",1,6672,3,28,FALSE
6672,"2A090",94,"2A","Coggia",0.126582278481013,0.348837209302326,0,0,0,0,0,0,0.232558139534884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581395348837209,0,0,0,0,0,0,0,0,0,0,0,0,"coggia","Coggia","coggia",1,6673,3,28,FALSE
6673,"2A091",94,"2A","Cognocoli-Monticchi",0.543478260869565,1.15606936416185,0,0,0,0,0,0.217391304347826,0.23121387283237,0,0,0,0,0,0,0.115606936416185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cognocolimonticchi","Cognocoli-Monticchi","cognocolimonticchi",1,6674,2,28,FALSE
6674,"2A092",94,"2A","Conca",0.362438220757825,0.102915951972556,0,0,0,0,0,0.42833607907743,0.891938250428816,0,0,0,0,0,0,0.171526586620926,0,0,0,0,0,0,0.0343053173241852,0,0,0,0,0,0.0329489291598023,0.102915951972556,0,0,0,0,0,0,0,0,0,0,0,0,"conca","Conca","conca",1,6675,5,28,FALSE
6675,"2B093",94,"2B","Corbara",0.171306209850107,0.29723991507431,0,0,0,0,0,0.171306209850107,0.169851380042463,0,0,0,0,0,0,0.0424628450106157,0,0,0,0,0,0,0.0849256900212314,0,0,0,0,0,0.0428265524625268,0,0,0,0,0,0,0,0,0,0,0,0,0,"corbara","Corbara","corbara",1,6676,4,28,FALSE
6676,"2A094",94,"2A","Corrano",0.114942528735632,0.833333333333333,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"corrano","Corrano","corrano",1,6677,2,28,FALSE
6677,"2B095",94,"2B","Corscia",1.04712041884817,1.29577464788732,0,0,0,0,0,0,0.112676056338028,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563380281690141,0,0,0,0,0,0.0523560209424084,0.0563380281690141,0,0,0,0,0,0,0,0,0,0,0,0,"corscia","Corscia","corscia",1,6678,5,28,FALSE
6678,"2B096",94,"2B","Corte",0.405218726016884,0.338781575037147,0,0,0,0,0,0.0951650038372985,0.0802377414561664,0,0,0,0,0,0.0368380660015349,0.0297176820208024,0,0,0,0,0,0.0214888718342287,0.0297176820208024,0,0,0,0,0,0.0276285495011512,0.0356612184249629,0,0,0,0,0,0.00613967766692249,0.0267459138187221,0,0,0,0,0,"corte","Corte","corte",1,6679,8,28,FALSE
6679,"2B097",94,"2B","Costa",0.168067226890756,0.425531914893617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"costa","Costa","costa",1,6680,2,28,FALSE
6680,"2A098",94,"2A","Coti-Chiavari",0.474934036939314,0.635838150289017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cotichiavari","Coti-Chiavari","cotichiavari",1,6681,2,28,FALSE
6681,"2A099",94,"2A","Cozzano",0.418535127055306,0.318725099601594,0,0,0,0,0,0.119581464872945,0.438247011952191,0,0,0,0,0,0.0298953662182362,0.278884462151394,0,0,0,0,0,0,0,0,0,0,0,0,0.0597907324364723,0.0796812749003984,0,0,0,0,0,0,0,0,0,0,0,0,"cozzano","Cozzano","cozzano",1,6682,4,28,FALSE
6682,"2A100",94,"2A","Cristinacce",0.740740740740741,0,0,0,0,0,0,0.444444444444444,0,0,0,0,0,0,0.296296296296296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cristinacce","Cristinacce","cristinacce",1,6683,1,28,FALSE
6683,"2B101",94,"2B","Croce",0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"croce","Croce","croce",1,6684,1,28,FALSE
6684,"2B102",94,"2B","Crocicchia",1.15384615384615,0.533333333333333,0,0,0,0,0,0,0.8,0,0,0,0,0,0.192307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"crocicchia","Crocicchia","crocicchia",1,6685,2,28,FALSE
6685,"2A103",94,"2A","Cuttoli-Corticchiato",0.340314136125654,0.780141843971631,0,0,0,0,0,0.209424083769634,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261780104712042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cuttolicorticchiato","Cuttoli-Corticchiato","cuttolicorticchiato",1,6686,3,28,FALSE
6686,"2A104",94,"2A","Eccica-Suarella",0.318181818181818,0.300751879699248,0,0,0,0,0,0.181818181818182,0.200501253132832,0,0,0,0,0,0,0.100250626566416,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050125313283208,0,0,0,0,0,0,0,0,0,0,0,0,"eccicasuarella","Eccica-Suarella","eccicasuarella",1,6687,3,28,FALSE
6687,"2B105",94,"2B","Erbajolo",0.804597701149425,0.227272727272727,0,0,0,0,0,0,0.227272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114942528735632,0,0,0,0,0,0,0,0,0,0,0,0,0,"erbajolo","Erbajolo","erbajolo",1,6688,3,28,FALSE
6688,"2B106",94,"2B","Erone",0,0,0,0,0,0,0,0,1.14285714285714,0,0,0,0,0,0.952380952380952,0,0,0,0,0,0,0,0.571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"erone","Erone","erone",1,6689,1,28,FALSE
6689,"2B107",94,"2B","Ersa",0.128617363344051,0.31578947368421,0,0,0,0,0,0.321543408360129,0.421052631578947,0,0,0,0,0,0,0.210526315789474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ersa","Ersa","ersa",1,6690,2,28,FALSE
6690,"2A108",94,"2A","Evisa",0.296610169491525,0.317460317460317,0,0,0,0,0,0.169491525423729,0.476190476190476,0,0,0,0,0,0.0423728813559322,0.317460317460317,0,0,0,0,0,0,0,0,0,0,0,0,0.0847457627118644,0.0529100529100529,0,0,0,0,0,0,0.0529100529100529,0,0,0,0,0,"evisa","Evisa","evisa",1,6691,5,28,FALSE
6691,"2B109",94,"2B","Farinole",0.628930817610063,0.355029585798816,0,0,0,0,0,0,0.355029585798816,0,0,0,0,0,0.125786163522013,0,0,0,0,0,0,0,0.118343195266272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"farinole","Farinole","farinole",1,6692,3,28,FALSE
6692,"2B110",94,"2B","Favalello",2.30769230769231,0.740740740740741,0,0,0,0,0,0.769230769230769,0.740740740740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"favalello","Favalello","favalello",1,6693,2,28,FALSE
6693,"2B111",94,"2B","Felce",0.186915887850467,0.412371134020618,0,0,0,0,0,1.1214953271028,0.412371134020618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412371134020618,0,0,0,0,0,"felce","Felce","felce",1,6694,3,28,FALSE
6694,"2B112",94,"2B","Feliceto",0.336134453781513,0.194174757281553,0,0,0,0,0,0.168067226890756,0.0970873786407767,0,0,0,0,0,0,0.194174757281553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"feliceto","Feliceto","feliceto",1,6695,2,28,FALSE
6695,"2B113",94,"2B","Ficaja",0.720720720720721,1.15942028985507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289855072463768,0,0,0,0,0,"ficaja","Ficaja","ficaja",1,6696,3,28,FALSE
6696,"2A114",94,"2A","Figari",0.690355329949239,0.573689416419387,0,0,0,0,0,0.203045685279188,0.276953511374876,0,0,0,0,0,0.0812182741116751,0.0989119683481701,0,0,0,0,0,0.0203045685279188,0,0,0,0,0,0,0.0203045685279188,0.0593471810089021,0,0,0,0,0,0,0.039564787339268,0,0,0,0,0,"figari","Figari","figari",1,6697,6,28,FALSE
6697,"2A115",94,"2A","Foce",0.277777777777778,0.273972602739726,0,0,0,0,0,0.277777777777778,1.0958904109589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"foce","Foce","foce",1,6698,2,28,FALSE
6698,"2B116",94,"2B","Focicchia",0.28169014084507,0.645161290322581,0,0,0,0,0,0,0.32258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"focicchia","Focicchia","focicchia",1,6699,2,28,FALSE
6699,"2A117",94,"2A","Forciolo",0.108108108108108,0.775193798449612,0,0,0,0,0,0,0.155038759689923,0,0,0,0,0,0.108108108108108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108108108108108,0,0,0,0,0,0,0,0,0,0,0,0,0,"forciolo","Forciolo","forciolo",1,6700,3,28,FALSE
6700,"2A118",94,"2A","Fozzano",0.758293838862559,0.4739336492891,0,0,0,0,0,0.18957345971564,0,0,0,0,0,0,0.0947867298578199,0.0947867298578199,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0947867298578199,0,0,0,0,0,0,0,0,0,0,0,0,"fozzano","Fozzano","fozzano",1,6701,3,28,FALSE
6701,"2A119",94,"2A","Frasseto",0.56,1.41025641025641,0,0,0,0,0,0,0.641025641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"frasseto","Frasseto","frasseto",1,6702,2,28,FALSE
6702,"2B120",94,"2B","Furiani",0.697247706422018,0.412654745529574,0,0,0,0,0,0.18348623853211,0.165061898211829,0,0,0,0,0,0,0.0825309491059147,0,0,0,0,0,0,0.0550206327372765,0,0,0,0,0,0,0.0275103163686382,0,0,0,0,0,0,0,0,0,0,0,0,"furiani","Furiani","furiani",1,6703,4,28,FALSE
6703,"2B121",94,"2B","Galeria",0.216919739696312,0.1,0,0,0,0,0,0.086767895878525,0.45,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.086767895878525,0.1,0,0,0,0,0,0,0,0,0,0,0,0,"galeria","Galéria","galeria",1,6704,4,28,FALSE
6704,"2B122",94,"2B","Gavignano",0.15625,1.45454545454546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gavignano","Gavignano","gavignano",1,6705,2,28,FALSE
6705,"2B123",94,"2B","Ghisonaccia",0.454545454545454,0.374190453346126,0,0,0,0,0,0.0307125307125307,0.0383785080355001,0,0,0,0,0,0.0307125307125307,0.00959462700887503,0,0,0,0,0,0.0184275184275184,0.00959462700887503,0,0,0,0,0,0,0.0191892540177501,0,0,0,0,0,0,0.0335811945310626,0,0,0,0,0,"ghisonaccia","Ghisonaccia","ghisonaccia",1,6706,6,28,FALSE
6706,"2B124",94,"2B","Ghisoni",0.389016018306636,0.469667318982387,0,0,0,0,0,0.205949656750572,0.313111545988258,0,0,0,0,0,0.091533180778032,0.156555772994129,0,0,0,0,0,0.045766590389016,0,0,0,0,0,0,0.068649885583524,0.156555772994129,0,0,0,0,0,0,0,0,0,0,0,0,"ghisoni","Ghisoni","ghisoni",1,6707,5,28,FALSE
6707,"2B125",94,"2B","Giocatojo",0.21978021978022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"giocatojo","Giocatojo","giocatojo",1,6708,1,28,FALSE
6708,"2B126",94,"2B","Giuncaggio",0.307692307692308,0.112359550561798,0,0,0,0,0,0.102564102564103,0.112359550561798,0,0,0,0,0,0.102564102564103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112359550561798,0,0,0,0,0,0,0.112359550561798,0,0,0,0,0,"giuncaggio","Giuncaggio","giuncaggio",1,6709,4,28,FALSE
6709,"2A127",94,"2A","Giuncheto",0,0.625,0,0,0,0,0,0.185185185185185,0,0,0,0,0,0,0.185185185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"giuncheto","Giuncheto","giuncheto",1,6710,1,28,FALSE
6710,"2A128",94,"2A","Granace",0.458015267175573,1.14942528735632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"granace","Granace","granace",1,6711,2,28,FALSE
6711,"2A129",94,"2A","Grossa",0.727272727272727,0.459770114942529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"grossa","Grossa","grossa",1,6712,2,28,FALSE
6712,"2A130",94,"2A","Grosseto-Prugna",0.512820512820513,0.391389432485323,0,0,0,0,0,0.16025641025641,0.0195694716242661,0,0,0,0,0,0.0641025641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117416829745597,0,0,0,0,0,0.032051282051282,0.0391389432485323,0,0,0,0,0,"grossetoprugna","Grosseto-Prugna","grossetoprugna",1,6713,5,28,FALSE
6713,"2A131",94,"2A","Guagno",0.476190476190476,0.13029315960912,0,0,0,0,0,0.211640211640212,0.716612377850163,0,0,0,0,0,0.0529100529100529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529100529100529,0,0,0,0,0,0,"guagno","Guagno","guagno",1,6714,3,28,FALSE
6714,"2A132",94,"2A","Guarguale",0.600858369098712,0.338983050847458,0,0,0,0,0,0.0858369098712446,0.677966101694915,0,0,0,0,0,0.171673819742489,0.338983050847458,0,0,0,0,0,0.0858369098712446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"guarguale","Guargualé","guarguale",1,6715,3,28,FALSE
6715,"2A133",94,"2A","Guitera-Les-Bains",0.81447963800905,0.446927374301676,0,0,0,0,0,0,0.335195530726257,0,0,0,0,0,0,0.111731843575419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"guiteralesbains","Guitera-les-Bains","guiteralesbains",1,6716,2,28,FALSE
6716,"2B134",94,"2B","Ile-Rousse",0.246176799701604,0.368784985182746,0,0,0,0,0,0.141738157403954,0.0724399078037537,0,0,0,0,0,0.082058933233868,0.0460981231478433,0,0,0,0,0,0.0149198060425215,0.00658544616397761,0,0,0,0,0,0.0223797090637822,0.0460981231478433,0,0,0,0,0,0.0223797090637822,0.0197563384919328,0,0,0,0,0,"ilerousse","L'Ile-Rousse","lilerousse",0,6717,8,28,FALSE
6717,"2B135",94,"2B","Isolaccio-Di-Fiumorbo",0.808080808080808,0.749414519906323,0,0,0,0,0,0,0.140515222482436,0,0,0,0,0,0,0.0936768149882904,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0936768149882904,0,0,0,0,0,0,0,0,0,0,0,0,"isolacciodifiumorbo","Isolaccio-di-Fiumorbo","isolacciodifiumorbo",1,6718,3,28,FALSE
6718,"2B136",94,"2B","Lama",0.192307692307692,0.0892857142857143,0,0,0,0,0,0.128205128205128,0.357142857142857,0,0,0,0,0,0,0.178571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178571428571429,0,0,0,0,0,0,0,0,0,0,0,0,"lama","Lama","lama",1,6719,3,28,FALSE
6719,"2B137",94,"2B","Lano",0,0,0,0,0,0,0,0,0.634920634920635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317460317460317,0,0,0,0,0,0,0,0,0,0,0,0,"lano","Lano","lano",1,6720,1,28,FALSE
6720,"2B138",94,"2B","Lavatoggio",0.170940170940171,0.579710144927536,0,0,0,0,0,0.854700854700855,0.289855072463768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"lavatoggio","Lavatoggio","lavatoggio",1,6721,2,28,FALSE
6721,"2A139",94,"2A","Lecci",0.588235294117647,0.313837375178317,0,0,0,0,0,0.0588235294117647,0.199714693295292,0,0,0,0,0,0,0.114122681883024,0,0,0,0,0,0,0.0855920114122682,0,0,0,0,0,0,0.0855920114122682,0,0,0,0,0,0,0.0570613409415121,0,0,0,0,0,"lecci","Lecci","lecci",1,6722,5,28,FALSE
6722,"2B140",94,"2B","Lento",0.292682926829268,0.217391304347826,0,0,0,0,0,0.292682926829268,1.30434782608696,0,0,0,0,0,0,0.217391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108695652173913,0,0,0,0,0,0,0,0,0,0,0,0,"lento","Lento","lento",1,6723,3,28,FALSE
6723,"2A141",94,"2A","Letia",0.05,0.261437908496732,0,0,0,0,0,0.45,0.261437908496732,0,0,0,0,0,0.05,0.130718954248366,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,"letia","Letia","letia",1,6724,3,28,FALSE
6724,"2A142",94,"2A","Levie",0.454545454545454,0.433996383363472,0,0,0,0,0,0.298295454545454,0.235081374321881,0,0,0,0,0,0.0568181818181818,0.253164556962025,0,0,0,0,0,0.0284090909090909,0.054249547920434,0,0,0,0,0,0.0142045454545455,0.054249547920434,0,0,0,0,0,0.0284090909090909,0.054249547920434,0,0,0,0,0,"levie","Levie","levie",1,6725,8,28,FALSE
6725,"2B143",94,"2B","Linguizzetta",0.741482965931864,0.590405904059041,0,0,0,0,0,0.180360721442886,0.044280442804428,0,0,0,0,0,0.160320641282565,0.044280442804428,0,0,0,0,0,0,0.014760147601476,0,0,0,0,0,0.0400801603206413,0,0,0,0,0,0,0,0,0,0,0,0,0,"linguizzetta","Linguizzetta","linguizzetta",1,6726,4,28,FALSE
6726,"2A144",94,"2A","Lopigna",0.20066889632107,0.552486187845304,0,0,0,0,0,0.20066889632107,0.110497237569061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"lopigna","Lopigna","lopigna",1,6727,2,28,FALSE
6727,"2B145",94,"2B","Loreto-Di-Casinca",0.247349823321555,0.853658536585366,0,0,0,0,0,0.106007067137809,0.121951219512195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353356890459364,0.0609756097560976,0,0,0,0,0,0,0,0,0,0,0,0,"loretodicasinca","Loreto-di-Casinca","loretodicasinca",1,6728,4,28,FALSE
6728,"2A146",94,"2A","Loreto-Di-Tallano",0.563380281690141,0,0,0,0,0,0,0.28169014084507,0.701754385964912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"loretoditallano","Loreto-di-Tallano","loretoditallano",1,6729,1,28,FALSE
6729,"2B147",94,"2B","Lozzi",0.873362445414847,0.880503144654088,0,0,0,0,0,0,0.566037735849057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314465408805031,0,0,0,0,0,0,0,0,0,0,0,0,"lozzi","Lozzi","lozzi",1,6730,3,28,FALSE
6730,"2B148",94,"2B","Lucciana",0.284795590261828,0.359578425294482,0,0,0,0,0,0.0551217271474506,0.0309981401115933,0,0,0,0,0,0.0183739090491502,0.0433973961562306,0,0,0,0,0,0,0.0247985120892746,0,0,0,0,0,0.0091869545245751,0.018598884066956,0,0,0,0,0,0,0.0247985120892746,0,0,0,0,0,"lucciana","Lucciana","lucciana",1,6731,6,28,FALSE
6731,"2B149",94,"2B","Lugo-Di-Nazza",0.72463768115942,0.517241379310345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"lugodinazza","Lugo-di-Nazza","lugodinazza",1,6732,2,28,FALSE
6732,"2B150",94,"2B","Lumio",0.321027287319422,0.0636942675159236,0,0,0,0,0,0.449438202247191,0.254777070063694,0,0,0,0,0,0,0.0424628450106157,0,0,0,0,0,0,0.0424628450106157,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212314225053079,0,0,0,0,0,"lumio","Lumio","lumio",1,6733,4,28,FALSE
6733,"2B152",94,"2B","Luri",0.444444444444444,0.402877697841727,0,0,0,0,0,0.123456790123457,0.0863309352517986,0,0,0,0,0,0.0246913580246914,0.0575539568345324,0,0,0,0,0,0,0.0287769784172662,0,0,0,0,0,0.0740740740740741,0,0,0,0,0,0,0,0.0287769784172662,0,0,0,0,0,"luri","Luri","luri",1,6734,5,28,FALSE
6734,"2B153",94,"2B","Manso",0.384615384615385,0.496894409937888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384615384615385,0,0,0,0,0,0,0,0.124223602484472,0,0,0,0,0,0,0,0,0,0,0,0,"manso","Manso","manso",1,6735,4,28,FALSE
6735,"2A154",94,"2A","Marignana",0.663507109004739,0.94488188976378,0,0,0,0,0,0.4739336492891,0.47244094488189,0,0,0,0,0,0.0947867298578199,0.15748031496063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"marignana","Marignana","marignana",1,6736,2,28,FALSE
6736,"2B155",94,"2B","Matra",1.46341463414634,0.645161290322581,0,0,0,0,0,0.48780487804878,0.21505376344086,0,0,0,0,0,0.731707317073171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"matra","Matra","matra",1,6737,2,28,FALSE
6737,"2B156",94,"2B","Mausoleo",0.454545454545454,0,0,0,0,0,0,1.13636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mausoleo","Mausoléo","mausoleo",1,6738,1,28,FALSE
